id,genre,label,audio_path,image_path
metal.00051,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00051.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00051.png
jazz.00055,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00055.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00055.png
rock.00024,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00024.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00024.png
metal.00049,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00049.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00049.png
disco.00002,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00002.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00002.png
classical.00048,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00048.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00048.png
pop.00087,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00087.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00087.png
metal.00064,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00064.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00064.png
hiphop.00079,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00079.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00079.png
country.00086,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00086.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00086.png
reggae.00005,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00005.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00005.png
pop.00008,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00008.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00008.png
jazz.00019,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00019.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00019.png
rock.00082,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00082.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00082.png
pop.00072,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00072.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00072.png
classical.00073,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00073.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00073.png
metal.00046,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00046.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00046.png
country.00079,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00079.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00079.png
blues.00004,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00004.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00004.png
disco.00039,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00039.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00039.png
pop.00066,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00066.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00066.png
rock.00067,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00067.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00067.png
blues.00015,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00015.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00015.png
pop.00060,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00060.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00060.png
rock.00093,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00093.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00093.png
rock.00071,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00071.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00071.png
rock.00053,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00053.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00053.png
reggae.00001,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00001.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00001.png
country.00097,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00097.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00097.png
rock.00057,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00057.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00057.png
pop.00091,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00091.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00091.png
metal.00041,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00041.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00041.png
jazz.00042,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00042.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00042.png
pop.00069,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00069.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00069.png
rock.00088,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00088.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00088.png
classical.00017,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00017.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00017.png
pop.00027,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00027.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00027.png
hiphop.00013,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00013.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00013.png
metal.00020,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00020.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00020.png
pop.00041,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00041.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00041.png
blues.00006,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00006.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00006.png
pop.00040,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00040.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00040.png
jazz.00044,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00044.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00044.png
reggae.00084,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00084.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00084.png
blues.00095,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00095.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00095.png
classical.00058,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00058.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00058.png
disco.00032,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00032.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00032.png
blues.00030,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00030.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00030.png
classical.00098,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00098.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00098.png
country.00033,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00033.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00033.png
classical.00086,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00086.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00086.png
pop.00024,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00024.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00024.png
classical.00042,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00042.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00042.png
rock.00056,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00056.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00056.png
rock.00078,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00078.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00078.png
rock.00043,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00043.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00043.png
metal.00013,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00013.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00013.png
rock.00012,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00012.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00012.png
blues.00056,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00056.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00056.png
disco.00051,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00051.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00051.png
classical.00035,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00035.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00035.png
pop.00023,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00023.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00023.png
metal.00005,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00005.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00005.png
jazz.00037,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00037.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00037.png
classical.00065,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00065.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00065.png
metal.00042,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00042.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00042.png
metal.00065,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00065.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00065.png
hiphop.00027,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00027.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00027.png
reggae.00070,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00070.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00070.png
jazz.00049,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00049.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00049.png
reggae.00064,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00064.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00064.png
pop.00019,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00019.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00019.png
metal.00043,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00043.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00043.png
disco.00008,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00008.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00008.png
rock.00040,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00040.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00040.png
hiphop.00080,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00080.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00080.png
reggae.00033,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00033.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00033.png
metal.00081,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00081.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00081.png
country.00026,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00026.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00026.png
classical.00078,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00078.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00078.png
reggae.00089,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00089.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00089.png
metal.00080,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00080.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00080.png
jazz.00095,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00095.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00095.png
disco.00044,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00044.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00044.png
disco.00015,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00015.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00015.png
rock.00019,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00019.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00019.png
country.00025,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00025.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00025.png
pop.00029,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00029.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00029.png
country.00094,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00094.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00094.png
pop.00057,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00057.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00057.png
reggae.00027,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00027.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00027.png
disco.00066,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00066.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00066.png
country.00075,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00075.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00075.png
pop.00035,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00035.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00035.png
hiphop.00040,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00040.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00040.png
pop.00011,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00011.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00011.png
reggae.00011,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00011.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00011.png
country.00092,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00092.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00092.png
hiphop.00003,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00003.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00003.png
country.00030,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00030.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00030.png
reggae.00061,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00061.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00061.png
hiphop.00023,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00023.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00023.png
rock.00006,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00006.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00006.png
blues.00043,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00043.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00043.png
blues.00019,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00019.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00019.png
classical.00001,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00001.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00001.png
country.00034,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00034.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00034.png
country.00065,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00065.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00065.png
jazz.00015,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00015.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00015.png
reggae.00037,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00037.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00037.png
rock.00068,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00068.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00068.png
disco.00092,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00092.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00092.png
metal.00048,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00048.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00048.png
country.00007,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00007.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00007.png
disco.00010,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00010.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00010.png
reggae.00008,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00008.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00008.png
hiphop.00099,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00099.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00099.png
pop.00073,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00073.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00073.png
blues.00040,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00040.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00040.png
metal.00011,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00011.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00011.png
jazz.00060,jazz,5,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\jazz\jazz.00060.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\jazz\jazz00060.png
reggae.00087,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00087.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00087.png
pop.00001,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00001.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00001.png
classical.00020,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00020.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00020.png
reggae.00014,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00014.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00014.png
country.00060,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00060.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00060.png
pop.00028,pop,7,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\pop\pop.00028.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\pop\pop00028.png
blues.00076,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00076.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00076.png
blues.00028,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00028.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00028.png
blues.00049,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00049.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00049.png
reggae.00016,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00016.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00016.png
rock.00064,rock,9,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\rock\rock.00064.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\rock\rock00064.png
hiphop.00065,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00065.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00065.png
metal.00052,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00052.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00052.png
country.00009,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00009.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00009.png
hiphop.00020,hiphop,4,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\hiphop\hiphop.00020.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\hiphop\hiphop00020.png
reggae.00080,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00080.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00080.png
metal.00040,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00040.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00040.png
metal.00056,metal,6,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\metal\metal.00056.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\metal\metal00056.png
classical.00082,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00082.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00082.png
classical.00063,classical,1,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\classical\classical.00063.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\classical\classical00063.png
reggae.00013,reggae,8,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\reggae\reggae.00013.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\reggae\reggae00013.png
country.00012,country,2,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\country\country.00012.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\country\country00012.png
blues.00045,blues,0,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\blues\blues.00045.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\blues\blues00045.png
disco.00000,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00000.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00000.png
disco.00059,disco,3,C:\VSCode Projects\MusicGenreDetector\data\raw\genres_original\disco\disco.00059.wav,C:\VSCode Projects\MusicGenreDetector\data\raw\images_original\disco\disco00059.png
